speed_hz[hz]	send_bytes[byte]	average_2Delay[ms]	median_2Delay[ms]	mode_2Delay[ms]	max_2Delay[ms]	min_2Delay[ms]	fluctuation[ms]	error_rate	variance[ms^2]	standard deviation[ms]
1824000	10000	1.0953427791595458	 1.0907649993896484	1.0933876037597656	1.4927387237548828	1.0673999786376953	0.397395944595337	0.0	0.00041400379357355634	0.020347083171146578
1825000	10000	1.1127004861831664	 1.094818115234375	-1	8.885383605957031	1.073598861694336	7.772683119773864	0.0	0.0181507613367097	0.13472476140899156
1826000	10000	1.0952287912368774	 1.0912418365478516	1.092672348022461	4.759550094604492	1.070261001586914	3.6643213033676147	0.0	0.002107057076372598	0.045902691384847996
1827000	10000	1.0990662336349488	 1.0962486267089844	1.0952949523925781	1.512289047241211	1.0693073272705078	0.4132228136062621	0.0	0.0003170425622778339	0.01780568904248959
1828000	10000	1.0956914186477662	 1.0933876037597656	1.0936260223388672	1.4467239379882812	1.0640621185302734	0.35103251934051505	0.0	0.00027770829908547513	0.01666458217554449
1829000	10000	1.0924914836883546	 1.0895729064941406	1.0900497436523438	1.9075870513916016	1.064300537109375	0.815095567703247	0.0	0.0003960972734398639	0.019902192679196528
1830000	10000	1.095004940032959	 1.0886192321777344	1.0864734649658203	3.1316280364990234	1.0669231414794922	2.0366230964660645	0.0	0.0024923224811482215	0.049923165776503214
1831000	10000	1.122992181777954	 1.0981559753417969	-1	3.7114620208740234	1.0654926300048828	2.5884698390960694	0.0	0.008436524666174137	0.09185055615604153
1832000	10000	1.2343330144882203	 1.119375228881836	1.0952949523925781	5.319356918334961	1.068115234375	4.085023903846741	0.0	0.07406108871405138	0.27214167030069353
1833000	10000	1.1485386610031127	 1.0955333709716797	1.09100341796875	5.621194839477539	1.0628700256347656	4.472656178474426	0.0	0.03596270206048246	0.18963834543805339
1834000	10000	1.2320309400558471	 1.1262893676757812	-1	5.943536758422852	1.0676383972167969	4.711505818367004	0.0	0.06486684254973113	0.2546896985544
1835000	10000	1.1433861017227174	 1.0998249053955078	1.0936260223388672	5.42759895324707	1.0693073272705078	4.284212851524353	0.0	0.02819253410057115	0.16790632537391542
1836000	10000	1.2213134527206422	 1.12152099609375	1.111745834350586	5.069971084594727	1.064300537109375	3.8486576318740844	0.0	0.059952115430632474	0.24485121080082997
1837000	10000	1.09300856590271	 1.0905265808105469	1.0900497436523438	1.5406608581542969	1.0623931884765625	0.44765229225158687	0.0	0.0003089057336160295	0.017575714313109142
1838000	10000	1.1007120132446289	 1.0976791381835938	1.0995864868164062	1.4414787292480469	1.0783672332763672	0.340766716003418	0.0	0.0003713422670080035	0.019270243044860736
1839000	10000	1.2173665046691895	 1.1174678802490234	1.0938644409179688	5.9967041015625	1.062154769897461	4.779337596893311	0.0	0.05947047800264954	0.24386569665012245
