speed_hz[hz]	send_bytes[byte]	average_2Delay[ms]	median_2Delay[ms]	mode_2Delay[ms]	max_2Delay[ms]	min_2Delay[ms]	fluctuation[ms]	error_rate	variance[ms^2]	standard deviation[ms]
106000	10000	0.31001782417297363	 0.3077983856201172	0.30803680419921875	2.469778060913086	0.29921531677246094	2.1597602367401123	0.0	0.0006524069885358585	0.02554225887692509
107000	10000	0.3060820817947388	 0.30303001403808594	0.3020763397216797	2.404928207397461	0.2872943878173828	2.098846125602722	0.0	0.0006329558469991523	0.025158613773400798
108000	10000	0.3151336669921875	 0.31280517578125	0.3132820129394531	2.530336380004883	0.2956390380859375	2.2152027130126952	0.0	0.000671432191611529	0.025912008637146
109000	10000	0.31122608184814454	 0.30803680419921875	0.30684471130371094	0.579833984375	0.29540061950683594	0.26860790252685546	0.0	0.00025573572325811257	0.01599173921930046
110000	10000	0.3030343532562256	 0.29921531677246094	0.29778480529785156	2.039670944213867	0.29158592224121094	1.7366365909576416	0.0	0.001067067413985114	0.032665997826258335
111000	10000	0.3043279409408569	 0.301361083984375	0.3020763397216797	2.1560192108154297	0.2906322479248047	1.8516912698745727	0.0	0.0007969205315015416	0.02822978093258149
112000	10000	0.303638219833374	 0.3008842468261719	0.3008842468261719	2.435922622680664	0.28967857360839844	2.13228440284729	0.0	0.0009705683282277278	0.0311539456285673
113000	10000	0.301690673828125	 0.29850006103515625	0.2970695495605469	3.941774368286133	0.29015541076660156	3.6400836944580077	0.0	0.0017701061762090823	0.04207262977529551
114000	10000	0.29782488346099856	 0.2949237823486328	0.2925395965576172	1.850128173828125	0.28634071350097656	1.5523032903671266	0.0	0.0006069339202889523	0.024636028906643057
115000	10000	0.29713964462280273	 0.293731689453125	0.2932548522949219	1.9507408142089844	0.28586387634277344	1.6536011695861816	0.0	0.001138210641556725	0.03373737751451237
115200	10000	0.39947402477264404	 0.3924369812011719	0.3921985626220703	0.9679794311523438	0.36716461181640625	0.5685054063796997	0.0	0.0007709406736324809	0.02776581843980978
116000	10000	0.2978061676025391	 0.29158592224121094	0.2903938293457031	15.759468078613281	0.2810955047607422	15.461661911010742	0.0	0.026238827670786107	0.1619840352342974
117000	10000	0.29253623485565183	 0.2899169921875	0.2880096435546875	1.5532970428466797	0.28133392333984375	1.2607608079910277	0.0	0.00037287476864037204	0.01930996552664898
118000	10000	0.2956084251403809	 0.2918243408203125	0.28896331787109375	2.0940303802490234	0.2758502960205078	1.7984219551086427	0.0	0.001358841309038326	0.03686246477161187
119000	10000	0.2953896999359131	 0.29158592224121094	0.29087066650390625	1.8553733825683594	0.28061866760253906	1.5599836826324462	0.0	0.0009831234309763206	0.03135479916976539
120000	10000	0.29674501419067384	 0.2932548522949219	0.2932548522949219	2.0542144775390625	0.274658203125	1.7574694633483887	0.0	0.001583526269232607	0.039793545572524784
121000	10000	0.291666841506958	 0.2892017364501953	0.28634071350097656	0.5748271942138672	0.27298927307128906	0.2831603527069092	0.0	0.00023885310199830197	0.015454873082568552
122000	10000	0.2926443099975586	 0.2880096435546875	0.28777122497558594	10.203838348388672	0.27060508728027344	9.911194038391113	0.0	0.010654436101922331	0.10322032794911248
123000	10000	0.2896616458892822	 0.28634071350097656	0.2849102020263672	1.91497802734375	0.27298927307128906	1.6253163814544678	0.0	0.0008010023724978055	0.028301985310182843
124000	10000	0.2864741325378418	 0.28324127197265625	0.28133392333984375	1.9392967224121094	0.2682209014892578	1.6528225898742677	0.0	0.0007833748695611574	0.02798883473031983
125000	10000	0.2865063428878784	 0.2830028533935547	0.2837181091308594	2.0377635955810547	0.2715587615966797	1.7512572526931762	0.0	0.0012360396165098566	0.03515735508410518
126000	10000	0.28757247924804685	 0.2849102020263672	0.2841949462890625	2.4907588958740234	0.2689361572265625	2.2031864166259765	0.0	0.0014360689141904004	0.03789549992004856
127000	10000	0.2837942123413086	 0.28133392333984375	0.2810955047607422	2.046823501586914	0.2715587615966797	1.7630292892456054	0.0	0.001252452529533912	0.03539000606857693
128000	10000	0.28212723731994627	 0.278472900390625	0.2777576446533203	4.146814346313477	0.2598762512207031	3.86468710899353	0.0	0.003088656365505357	0.05557568142187153
129000	10000	0.28194003105163573	 0.27942657470703125	0.27871131896972656	2.0322799682617188	0.2684593200683594	1.750339937210083	0.0	0.0011277793998465313	0.033582426949917296
130000	10000	0.2746479272842407	 0.27251243591308594	0.27108192443847656	0.5106925964355469	0.25463104248046875	0.23604466915130617	0.0	0.0001490451633338807	0.012208405437807213
131000	10000	0.2785342216491699	 0.2760887145996094	0.2765655517578125	2.557516098022461	0.26345252990722656	2.278981876373291	0.0	0.00120543732283295	0.03471940844589594
132000	10000	0.2750824213027954	 0.27251243591308594	0.27179718017578125	2.4547576904296875	0.2598762512207031	2.179675269126892	0.0	0.0013427921880696657	0.036644128971360004
133000	10000	0.27714903354644777	 0.27489662170410156	0.27251243591308594	2.0189285278320312	0.2589225769042969	1.7417794942855835	0.0	0.0006235378477134645	0.02497073983111963
134000	10000	0.27740063667297366	 0.27370452880859375	0.27370452880859375	2.4366378784179688	0.2639293670654297	2.159237241744995	0.0	0.001075978024871347	0.03280210397019293
135000	10000	0.27564923763275145	 0.27298927307128906	0.270843505859375	1.615285873413086	0.2524852752685547	1.3396366357803344	0.0	0.0004685904824049204	0.021646950880087487
136000	10000	0.2793529272079468	 0.2765655517578125	0.2760887145996094	0.5166530609130859	0.2665519714355469	0.23730013370513914	0.0	0.0002980600857421222	0.01726441675070786
137000	10000	0.27407639026641845	 0.27179718017578125	0.270843505859375	0.7200241088867188	0.26226043701171875	0.4459477186203003	0.0	0.00018164266952624074	0.01347748750792375
138000	10000	0.2688119411468506	 0.2663135528564453	0.2644062042236328	0.7836818695068359	0.24747848510742188	0.5148699283599854	0.0	0.00023125283854597	0.015206999656275725
139000	10000	0.27070844173431396	 0.2682209014892578	0.2677440643310547	2.0885467529296875	0.2467632293701172	1.8178383111953735	0.0	0.0010908459431533402	0.033027956993331276
140000	10000	0.26852266788482665	 0.2651214599609375	0.26416778564453125	0.5314350128173828	0.2510547637939453	0.26291234493255616	0.0	0.0002729932193409468	0.016522506448506738
141000	10000	0.2682678699493408	 0.26607513427734375	0.2658367156982422	0.7410049438476562	0.247955322265625	0.47273707389831543	0.0	0.00022950912301666904	0.015149558508968802
142000	10000	0.2700181245803833	 0.26726722717285156	0.26726722717285156	2.481698989868164	0.25272369384765625	2.211680865287781	0.0	0.001655654406726512	0.04068973343149979
143000	10000	0.2714108943939209	 0.2689361572265625	0.2677440643310547	2.024412155151367	0.2543926239013672	1.7530012607574463	0.0	0.0005108919453937232	0.02260291895737635
144000	10000	0.2686339855194092	 0.2665519714355469	0.26607513427734375	0.45680999755859375	0.25582313537597656	0.18817601203918455	0.0	0.00015140555531388598	0.012304696473862571
145000	10000	0.2730482339859009	 0.2703666687011719	0.2696514129638672	0.47206878662109375	0.2617835998535156	0.19902055263519286	0.0	0.00020754325434552357	0.014406361592904836
146000	10000	0.26369738578796387	 0.2605915069580078	0.25916099548339844	2.532958984375	0.2453327178955078	2.269261598587036	0.0	0.0008960698932583	0.02993442655636316
147000	10000	0.26726512908935546	 0.2651214599609375	0.26488304138183594	1.6791820526123047	0.25081634521484375	1.4119169235229492	0.0	0.0007626699881802778	0.027616480372782443
148000	10000	0.2644895315170288	 0.2608299255371094	0.2589225769042969	1.943349838256836	0.247955322265625	1.6788603067398071	0.0	0.0015863365064063828	0.039828840133832456
149000	10000	0.256400990486145	 0.2536773681640625	0.25272369384765625	0.48851966857910156	0.24437904357910156	0.23211867809295655	0.0	0.00018541154408410418	0.013616590765830636
150000	10000	0.25870933532714846	 0.25582313537597656	-1	2.432584762573242	0.24318695068359375	2.173875427246094	0.0	0.0010775261926391977	0.0328256940922686
151000	10000	0.2545766830444336	 0.2524852752685547	0.2512931823730469	0.4818439483642578	0.24366378784179688	0.22726726531982422	0.0	0.00015845506686673616	0.012587893662830814
152000	10000	0.26380951404571534	 0.25916099548339844	0.2589225769042969	2.400636672973633	0.2391338348388672	2.1368271589279173	0.0	0.0018656884658815901	0.04319361603155714
153000	10000	0.2547982931137085	 0.25200843811035156	0.2498626708984375	1.0523796081542969	0.24390220642089844	0.7975813150405884	0.0	0.0002691782468531301	0.016406652518205233
154000	10000	0.2571599006652832	 0.2548694610595703	0.25391578674316406	0.5524158477783203	0.24127960205078125	0.2952559471130371	0.0	0.0001880230794176896	0.013712150794740028
155000	10000	0.26095702648162844	 0.2586841583251953	0.25916099548339844	0.55694580078125	0.2429485321044922	0.29598877429962156	0.0	0.0002599990980564826	0.016124487528491646
156000	10000	0.25601654052734374	 0.2532005310058594	0.2498626708984375	0.49686431884765625	0.2396106719970703	0.2408477783203125	0.0	0.00027340363172697837	0.016534921582123645
157000	10000	0.2549018621444702	 0.2524852752685547	0.25153160095214844	0.4963874816894531	0.2429485321044922	0.24148561954498293	0.0	0.00018692882299490066	0.013672191594433595
158000	10000	0.25405571460723875	 0.25010108947753906	0.25010108947753906	2.456188201904297	0.24271011352539062	2.202132487297058	0.0	0.0015990288288998042	0.0399878585185529
159000	10000	0.26081695556640627	 0.2579689025878906	0.2562999725341797	0.5183219909667969	0.23865699768066406	0.2575050354003906	0.0	0.0002397904177450982	0.015485167669260098
160000	10000	0.25868911743164064	 0.2562999725341797	0.2570152282714844	1.1115074157714844	0.23794174194335938	0.8528182983398438	0.0	0.00028466121008023036	0.016871905940949006
161000	10000	0.25255403518676756	 0.24962425231933594	0.25081634521484375	2.053976058959961	0.22554397583007812	1.8014220237731933	0.0	0.0006205355035399408	0.024910550044909503
162000	10000	0.2526721477508545	 0.2503395080566406	0.25010108947753906	0.6289482116699219	0.2243518829345703	0.37627606391906737	0.0	0.0002504957397809449	0.01582705720533495
163000	10000	0.2480679988861084	 0.244140625	0.2429485321044922	2.347230911254883	0.23102760314941406	2.0991629123687745	0.0	0.0016969489507368965	0.04119404023322908
164000	10000	0.24758787155151368	 0.24390220642089844	0.24247169494628906	2.474069595336914	0.23293495178222656	2.2264817237854	0.0	0.0012328759739011726	0.03511233364362404
165000	10000	0.2456693172454834	 0.2434253692626953	0.24175643920898438	1.0271072387695312	0.22721290588378906	0.7814379215240479	0.0	0.0002458734923470729	0.015680353706057554
166000	10000	0.25079801082611086	 0.24819374084472656	0.24652481079101562	2.0666122436523438	0.22792816162109375	1.815814232826233	0.0	0.0005595619192257572	0.023655061175692556
167000	10000	0.24483859539031982	 0.2422332763671875	0.24127960205078125	2.4042129516601562	0.22220611572265625	2.1593743562698364	0.0	0.0006519088426415465	0.02553250560837198
168000	10000	0.24518296718597413	 0.24247169494628906	0.24199485778808594	1.1646747589111328	0.23508071899414062	0.9194917917251587	0.0	0.0002860948024130039	0.016914337185151652
