speed_hz[hz]	send_bytes[byte]	average_2Delay[ms]	median_2Delay[ms]	mode_2Delay[ms]	max_2Delay[ms]	min_2Delay[ms]	fluctuation[ms]	error_rate	variance[ms^2]	standard deviation[ms]
90000	10000	4.341546154022216	 4.350185394287109	-1	7.122278213500977	3.6208629608154297	2.78073205947876	0.7428	0.09578785852071632	0.30949613651985436
91000	10000	4.43586037158966	 4.35638427734375	4.363536834716797	1001.4312267303467	3.8297176361083984	996.995366358757	0.7473	99.50633320713452	9.975286121567366
92000	10000	4.334384441375732	 4.359006881713867	4.368782043457031	10.52236557006836	3.6058425903320312	6.187981128692627	0.7431	0.12563377485571436	0.35444855036480877
93000	10000	4.3313305377960205	 4.3621063232421875	4.373073577880859	10.402441024780273	3.7925243377685547	6.071110486984253	0.7483	0.06942209772154229	0.2634807350102513
94000	10000	4.324878478050232	 4.338979721069336	-1	10.344266891479492	3.629446029663086	6.01938841342926	0.7573	0.13061379970076756	0.36140531221990574
95000	10000	4.347609877586365	 4.356861114501953	4.363775253295898	10.471105575561523	3.692150115966797	6.123495697975159	0.7487	0.1620824392770004	0.4025946339396495
96000	10000	4.333877944946289	 4.357337951660156	4.366874694824219	10.656595230102539	3.667593002319336	6.32271728515625	0.7426	0.0971709018857291	0.3117224757468237
97000	10000	4.336438488960266	 4.355907440185547	4.366397857666016	10.311365127563477	3.572225570678711	5.97492663860321	0.4938	0.13606913802358972	0.36887550477578435
98000	10000	4.3185361385345455	 4.350423812866211	-1	10.342597961425781	3.573179244995117	6.024061822891236	0.4969	0.13033988740224003	0.361026158889131
99000	10000	4.336942982673645	 4.355192184448242	4.366874694824219	10.793209075927734	3.8106441497802734	6.456266093254089	0.5024	0.10319998457229701	0.32124754407200845
100000	10000	4.309213900566101	 4.3582916259765625	4.366397857666016	5.011320114135742	3.60870361328125	0.7021062135696408	0.504	0.01067818198296152	0.10333528914635852
101000	10000	4.346727418899536	 4.353761672973633	4.363298416137695	11.115074157714844	3.816843032836914	6.768346738815308	0.4971	0.1334905862896426	0.36536363569688024
102000	10000	4.3417352676391605	 4.358530044555664	4.367828369140625	10.80179214477539	3.5822391510009766	6.46005687713623	0.4994	0.16298218098894715	0.4037105163219645
103000	10000	4.310699415206909	 4.252195358276367	4.235267639160156	10.867595672607422	3.506898880004883	6.5568962574005125	0.4994	0.17924764919698422	0.4233764863534396
104000	10000	4.345874881744384	 4.356026649475098	4.366397857666016	10.769844055175781	3.5753250122070312	6.423969173431397	0.5025	0.1438231815122799	0.3792402688432228
105000	10000	4.330938720703125	 4.343748092651367	4.36091423034668	10.822057723999023	3.5560131072998047	6.491119003295898	0.4956	0.20340389465576666	0.45100320914131714
106000	10000	4.3315081119537355	 4.348635673522949	4.363298416137695	11.145830154418945	3.6094188690185547	6.81432204246521	0.5107	0.18439594609962798	0.4294134908216415
107000	10000	4.322387433052063	 4.306316375732422	4.367589950561523	10.75291633605957	3.6163330078125	6.430528903007508	0.5079	0.15198452142228636	0.3898519224298969
108000	10000	4.3300117492675785	 4.357576370239258	4.366397857666016	10.834217071533203	3.4651756286621094	6.504205322265625	0.4972	0.16218099424990218	0.4027170150985704
109000	10000	4.298362064361572	 4.241228103637695	4.235029220581055	10.782718658447266	3.592252731323242	6.4843565940856935	0.4388	0.1831818603236661	0.42799750037081535
110000	10000	4.259891963005066	 4.251599311828613	4.348039627075195	10.769367218017578	3.353118896484375	6.509475255012513	0.0	0.1335897896087994	0.36549937018933343
111000	10000	4.283737468719482	 4.346609115600586	4.366636276245117	10.783910751342773	3.342866897583008	6.500173282623291	0.0	0.16395452346797357	0.40491298258758457
112000	10000	4.262483048439026	 4.247188568115234	4.240274429321289	10.740518569946289	3.3500194549560547	6.478035521507263	0.0	0.22005471583326597	0.4690998996304156
113000	10000	4.198842072486878	 4.2400360107421875	4.237890243530273	10.62917709350586	3.3206939697265625	6.430335021018982	0.0	0.25111469937291925	0.5011134595806814
114000	10000	4.274859213829041	 4.336833953857422	-1	10.750055313110352	3.3388137817382812	6.475196099281311	0.0	0.21257803970270228	0.46106186103678354
115000	10000	4.299573707580566	 4.35948371887207	4.363775253295898	10.828495025634766	3.3371448516845703	6.528921318054199	0.0	0.19740133817273087	0.4442987037711576
115200	10000	4.011255836486816	 3.971576690673828	3.9680004119873047	10.440587997436523	3.478527069091797	6.429332160949707	0.0	0.1398186148766763	0.37392327405054143
116000	10000	4.2282301664352415	 4.232883453369141	4.231452941894531	11.009931564331055	3.334522247314453	6.781701397895813	0.0	0.2222997181832346	0.47148671050543367
